destination_city,hotel_name,category,estimated_price_usd,estimated_price_eur,hotel_website,hotel_type,distance_to_city_center_km
Jakarta CGK,Ocean Jakarta Residence,4,333.94,307.22,https://www.oceanjakartaresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",3.8
Jakarta CGK,Luxe Jakarta Hotel,4,377.21,347.03,https://www.luxejakartahotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",16.45
Jakarta CGK,Ocean Jakarta Suites,3,159.98,147.18,https://www.oceanjakartasuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",28.79
Jakarta CGK,Sunset Jakarta Retreat,4,131.32,120.81,https://www.sunsetjakartaretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,29.45
Jakarta CGK,Grand Jakarta Palace,5,409.73,376.95,https://www.grandjakartapalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,21.05
Jakarta CGK,Ocean Jakarta Suites,4,236.96,218.0,https://www.oceanjakartasuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",11.9
Jakarta CGK,Urban Jakarta Inn,3,246.87,227.12,https://www.urbanjakartainn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,26.73
Jakarta CGK,Heritage Jakarta Hotel,3,250.97,230.89,https://www.heritagejakartahotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",25.7
Jakarta CGK,Royal Jakarta Inn,4,349.91,321.92,https://www.royaljakartainn.com,"Hostal o Albergue: Económico, alojamiento compartido.",21.1
Jakarta CGK,Elite Jakarta Palace,3,274.13,252.2,https://www.elitejakartapalace.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",1.91
Jakarta CGK,Heritage Jakarta Haven,5,259.88,239.09,https://www.heritagejakartahaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",2.91
Jakarta CGK,Urban Jakarta Retreat,5,446.82,411.07,https://www.urbanjakartaretreat.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",1.38
Jakarta CGK,Sunset Jakarta Resort,5,425.8,391.74,https://www.sunsetjakartaresort.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",16.49
Jakarta CGK,Sunset Jakarta Haven,4,241.62,222.29,https://www.sunsetjakartahaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",27.19
Jakarta CGK,Comfort Jakarta Suites,3,201.71,185.57,https://www.comfortjakartasuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",23.16
Jakarta CGK,Urban Jakarta Retreat,5,250.96,230.88,https://www.urbanjakartaretreat.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",29.92
Jakarta CGK,Heritage Jakarta Suites,3,206.74,190.2,https://www.heritagejakartasuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",21.48
Jakarta CGK,Comfort Jakarta Villa,3,243.57,224.08,https://www.comfortjakartavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",21.54
Jakarta CGK,Luxe Jakarta Inn,5,325.15,299.14,https://www.luxejakartainn.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",16.94
Jakarta CGK,Comfort Jakarta Inn,4,308.23,283.57,https://www.comfortjakartainn.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",26.7
Jakarta CGK,Heritage Jakarta Villa,4,299.88,275.89,https://www.heritagejakartavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",28.95
Jakarta CGK,Sunset Jakarta Hotel,3,226.19,208.09,https://www.sunsetjakartahotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",2.97
Jakarta CGK,Comfort Jakarta Palace,3,292.19,268.81,https://www.comfortjakartapalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,10.17
Jakarta CGK,Paradise Jakarta Haven,5,463.93,426.82,https://www.paradisejakartahaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",20.29
Jakarta CGK,Heritage Jakarta Retreat,5,462.8,425.78,https://www.heritagejakartaretreat.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",2.42
Jakarta CGK,Urban Jakarta Resort,5,169.56,156.0,https://www.urbanjakartaresort.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",16.93
Jakarta CGK,Urban Jakarta Haven,3,96.3,88.6,https://www.urbanjakartahaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",6.48
Jakarta CGK,Comfort Jakarta Haven,4,211.2,194.3,https://www.comfortjakartahaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",26.99
Jakarta CGK,Urban Jakarta Haven,5,285.6,262.75,https://www.urbanjakartahaven.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",5.41
Jakarta CGK,Luxe Jakarta Villa,5,426.47,392.35,https://www.luxejakartavilla.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",2.75
Jakarta CGK,Sunset Jakarta Palace,4,164.1,150.97,https://www.sunsetjakartapalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",8.45
Jakarta CGK,Royal Jakarta Villa,5,157.39,144.8,https://www.royaljakartavilla.com,"Hostal o Albergue: Económico, alojamiento compartido.",14.81
Jakarta CGK,Ocean Jakarta Residence,4,279.96,257.56,https://www.oceanjakartaresidence.com,"Hostal o Albergue: Económico, alojamiento compartido.",19.95
Jakarta CGK,Elite Jakarta Suites,5,499.54,459.58,https://www.elitejakartasuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",10.36
Jakarta CGK,Paradise Jakarta Lodge,5,155.52,143.08,https://www.paradisejakartalodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,18.51
Jakarta CGK,Heritage Jakarta Suites,3,227.83,209.6,https://www.heritagejakartasuites.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,12.37
Jakarta CGK,Grand Jakarta Lodge,5,161.06,148.18,https://www.grandjakartalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",17.78
Jakarta CGK,Grand Jakarta Residence,4,204.52,188.16,https://www.grandjakartaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",2.09
Jakarta CGK,Paradise Jakarta Inn,3,173.92,160.01,https://www.paradisejakartainn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,19.18
Jakarta CGK,Luxe Jakarta Palace,5,241.79,222.45,https://www.luxejakartapalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",16.61
Jakarta CGK,Sunset Jakarta Residence,5,314.88,289.69,https://www.sunsetjakartaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",10.11
Jakarta CGK,Luxe Jakarta Retreat,5,176.97,162.81,https://www.luxejakartaretreat.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",29.0
Jakarta CGK,Ocean Jakarta Retreat,3,152.18,140.01,https://www.oceanjakartaretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",28.09
Jakarta CGK,Heritage Jakarta Suites,5,389.59,358.42,https://www.heritagejakartasuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",15.93
Jakarta CGK,Paradise Jakarta Hotel,4,149.89,137.9,https://www.paradisejakartahotel.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",23.79
Jakarta CGK,Royal Jakarta Lodge,5,399.65,367.68,https://www.royaljakartalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",11.09
Jakarta CGK,Comfort Jakarta Hotel,4,375.31,345.29,https://www.comfortjakartahotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",22.46
Jakarta CGK,Luxe Jakarta Villa,4,392.64,361.23,https://www.luxejakartavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",15.03
Jakarta CGK,Ocean Jakarta Lodge,5,373.34,343.47,https://www.oceanjakartalodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",4.31
Jakarta CGK,Grand Jakarta Lodge,5,488.15,449.1,https://www.grandjakartalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",3.72
Jakarta CGK,Royal Jakarta Hotel,4,394.5,362.94,https://www.royaljakartahotel.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",22.48
Jakarta CGK,Urban Jakarta Palace,4,188.63,173.54,https://www.urbanjakartapalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",20.37
Jakarta CGK,Paradise Jakarta Resort,4,168.44,154.96,https://www.paradisejakartaresort.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",1.36
Jakarta CGK,Luxe Jakarta Lodge,4,323.93,298.02,https://www.luxejakartalodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",11.46
Jakarta CGK,Urban Jakarta Hotel,4,365.42,336.19,https://www.urbanjakartahotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,4.51
Jakarta CGK,Luxe Jakarta Lodge,3,198.03,182.19,https://www.luxejakartalodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",13.02
Jakarta CGK,Grand Jakarta Palace,4,330.2,303.78,https://www.grandjakartapalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",15.36
Jakarta CGK,Luxe Jakarta Retreat,3,227.84,209.61,https://www.luxejakartaretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",8.14
Jakarta CGK,Paradise Jakarta Resort,5,476.83,438.68,https://www.paradisejakartaresort.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",6.16
Jakarta CGK,Sunset Jakarta Residence,4,222.17,204.4,https://www.sunsetjakartaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",11.82
Jakarta CGK,Paradise Jakarta Palace,3,269.99,248.39,https://www.paradisejakartapalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,18.69
Jakarta CGK,Grand Jakarta Inn,5,282.63,260.02,https://www.grandjakartainn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",11.31
Jakarta CGK,Grand Jakarta Residence,5,476.36,438.25,https://www.grandjakartaresidence.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,11.8
Jakarta CGK,Comfort Jakarta Suites,3,180.51,166.07,https://www.comfortjakartasuites.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,3.7
Jakarta CGK,Comfort Jakarta Villa,4,205.56,189.12,https://www.comfortjakartavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",3.19
Jakarta CGK,Sunset Jakarta Palace,5,359.73,330.95,https://www.sunsetjakartapalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",12.51
Jakarta CGK,Royal Jakarta Inn,3,156.69,144.15,https://www.royaljakartainn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,21.25
Jakarta CGK,Elite Jakarta Villa,4,331.84,305.29,https://www.elitejakartavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",28.83
Jakarta CGK,Luxe Jakarta Retreat,4,177.15,162.98,https://www.luxejakartaretreat.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",10.96
Jakarta CGK,Paradise Jakarta Hotel,4,260.5,239.66,https://www.paradisejakartahotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",27.43
Jakarta CGK,Comfort Jakarta Palace,5,281.39,258.88,https://www.comfortjakartapalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",28.95
Jakarta CGK,Grand Jakarta Residence,5,400.03,368.03,https://www.grandjakartaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",16.26
Jakarta CGK,Paradise Jakarta Resort,5,450.41,414.38,https://www.paradisejakartaresort.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",5.22
Jakarta CGK,Elite Jakarta Hotel,3,299.64,275.67,https://www.elitejakartahotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",28.54
Jakarta CGK,Ocean Jakarta Lodge,5,334.94,308.14,https://www.oceanjakartalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",0.97
Jakarta CGK,Royal Jakarta Villa,4,330.52,304.08,https://www.royaljakartavilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",24.4
Jakarta CGK,Ocean Jakarta Palace,4,304.55,280.19,https://www.oceanjakartapalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",5.46
Jakarta CGK,Royal Jakarta Lodge,4,223.33,205.46,https://www.royaljakartalodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",14.02
Jakarta CGK,Paradise Jakarta Palace,3,120.54,110.9,https://www.paradisejakartapalace.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",29.74
Jakarta CGK,Elite Jakarta Hotel,3,253.24,232.98,https://www.elitejakartahotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",6.22
Jakarta CGK,Luxe Jakarta Hotel,3,193.1,177.65,https://www.luxejakartahotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,14.22
Jakarta CGK,Grand Jakarta Resort,3,208.7,192.0,https://www.grandjakartaresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,21.3
Jakarta CGK,Paradise Jakarta Retreat,4,262.97,241.93,https://www.paradisejakartaretreat.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",9.45
Manila MNL,Luxe Manila Suites,3,232.02,213.46,https://www.luxemanilasuites.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",6.86
Manila MNL,Sunset Manila Palace,3,235.91,217.04,https://www.sunsetmanilapalace.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",16.78
Manila MNL,Grand Manila Palace,5,404.54,372.18,https://www.grandmanilapalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",8.07
Manila MNL,Urban Manila Suites,5,487.58,448.57,https://www.urbanmanilasuites.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,28.57
Manila MNL,Comfort Manila Inn,4,386.67,355.74,https://www.comfortmanilainn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,9.69
Manila MNL,Royal Manila Suites,5,201.37,185.26,https://www.royalmanilasuites.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",18.21
Manila MNL,Luxe Manila Haven,5,262.54,241.54,https://www.luxemanilahaven.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,25.13
Manila MNL,Urban Manila Residence,5,197.92,182.09,https://www.urbanmanilaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",18.34
Manila MNL,Ocean Manila Residence,4,189.94,174.74,https://www.oceanmanilaresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",19.34
Manila MNL,Paradise Manila Residence,4,386.86,355.91,https://www.paradisemanilaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",13.3
Manila MNL,Ocean Manila Inn,3,295.94,272.26,https://www.oceanmanilainn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,19.6
Manila MNL,Heritage Manila Residence,4,278.47,256.19,https://www.heritagemanilaresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",4.13
Manila MNL,Heritage Manila Lodge,5,201.61,185.48,https://www.heritagemanilalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",9.65
Manila MNL,Urban Manila Lodge,3,263.63,242.54,https://www.urbanmanilalodge.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",29.45
Manila MNL,Elite Manila Residence,4,141.82,130.47,https://www.elitemanilaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",24.93
Manila MNL,Sunset Manila Inn,5,441.11,405.82,https://www.sunsetmanilainn.com,"Hostal o Albergue: Económico, alojamiento compartido.",24.34
Manila MNL,Elite Manila Resort,4,158.2,145.54,https://www.elitemanilaresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,21.49
Manila MNL,Paradise Manila Inn,3,240.68,221.43,https://www.paradisemanilainn.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",20.09
Manila MNL,Ocean Manila Lodge,5,165.9,152.63,https://www.oceanmanilalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",27.16
Manila MNL,Sunset Manila Residence,5,201.36,185.25,https://www.sunsetmanilaresidence.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",17.87
Manila MNL,Royal Manila Suites,5,276.83,254.68,https://www.royalmanilasuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",22.33
Manila MNL,Luxe Manila Hotel,4,296.05,272.37,https://www.luxemanilahotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,25.02
Manila MNL,Urban Manila Resort,5,467.78,430.36,https://www.urbanmanilaresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,29.69
Manila MNL,Comfort Manila Retreat,5,168.34,154.87,https://www.comfortmanilaretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",18.63
Manila MNL,Comfort Manila Resort,3,200.91,184.84,https://www.comfortmanilaresort.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",6.5
Manila MNL,Sunset Manila Haven,4,390.25,359.03,https://www.sunsetmanilahaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",3.03
Manila MNL,Heritage Manila Haven,4,333.11,306.46,https://www.heritagemanilahaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",17.4
Manila MNL,Heritage Manila Villa,5,295.16,271.55,https://www.heritagemanilavilla.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",9.87
Manila MNL,Paradise Manila Inn,3,194.65,179.08,https://www.paradisemanilainn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,18.15
Manila MNL,Luxe Manila Residence,5,451.67,415.54,https://www.luxemanilaresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",7.82
Manila MNL,Luxe Manila Residence,4,148.29,136.43,https://www.luxemanilaresidence.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",20.92
Manila MNL,Grand Manila Villa,5,445.06,409.46,https://www.grandmanilavilla.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",11.33
Manila MNL,Sunset Manila Haven,4,153.07,140.82,https://www.sunsetmanilahaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",10.0
Manila MNL,Urban Manila Retreat,3,98.94,91.02,https://www.urbanmanilaretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,17.0
Manila MNL,Paradise Manila Resort,3,182.39,167.8,https://www.paradisemanilaresort.com,"Hostal o Albergue: Económico, alojamiento compartido.",23.89
